Pelvis,SpineNavel,SpineChest,Neck,ClavicleLeft,ShoulderLeft,ElbowLeft,WristLeft,HandLeft,HandTipLeft,ThumbLeft,ClavicleRight,ShoulderRight,ElbowRight,WristRight,HandRight,HandTipRight,ThumbRight,HipLeft,KneeLeft,AnkleLeft,FootLeft,HipRight,KneeRight,AnkleRight,FootRight,Head,Nose,EyeLeft,EarLeft,EyeRight,EarRight
0.08621505 0.22573234 1.4274167,0.091189176 0.057076067 1.3895893,0.09839672 -0.07543701 1.3508792,0.07268803 -0.28158885 1.3174127,0.09691396 -0.25436234 1.3478882,0.17364857 -0.25339818 1.4632503,0.17966072 -0.0055675213 1.5646559,0.2750868 0.19692299 1.5439821,0.24986714 0.2471142 1.469447,0.21433267 0.3224266 1.4059345,0.2427434 0.2811707 1.4574546,0.0554762 -0.24073187 1.2993947,-0.002575796 -0.16362709 1.216135,0.047846332 0.10248691 1.2496061,0.13573489 0.3124785 1.2512184,0.14942873 0.4117835 1.2441834,0.15115397 0.44256085 1.1459639,0.15925545 0.42092907 1.214347,0.16907842 0.22135477 1.4578307,0.11374967 0.5633766 1.2831316,0.06460403 0.8976651 1.4359365,0.11947527 1.0285234 1.3226435,0.011493497 0.2296798 1.399991,-0.01246167 0.61373496 1.4465088,-0.03887721 0.930767 1.6445357,-0.02461197 1.061649 1.5416989,0.073044576 -0.35796982 1.2965711,0.17219439 -0.44584268 1.2146897,0.1591743 -0.46307245 1.2644565,0.12285036 -0.40920463 1.3687468,0.12783824 -0.46692765 1.2248181,0.010838464 -0.4277453 1.254859
0.087217964 0.2256823 1.4293762,0.09231886 0.056611046 1.3914598,0.09971331 -0.07617143 1.3524858,0.07456188 -0.28284794 1.3185567,0.09872319 -0.25553784 1.3491918,0.17532907 -0.25458825 1.4650507,0.17970526 -0.0063156486 1.5672092,0.27460304 0.19709271 1.5470638,0.24981043 0.24803424 1.472605,0.2148335 0.32420006 1.4093734,0.24220812 0.28175318 1.4605699,0.057224713 -0.24190769 1.3005328,-0.0013496168 -0.16481769 1.2171417,0.046857774 0.10229975 1.251388,0.1338966 0.31325293 1.2532096,0.14823562 0.41269183 1.2458042,0.15063237 0.44295967 1.1471739,0.1589399 0.4213023 1.2164327,0.17024945 0.22132619 1.4599706,0.115273684 0.56253475 1.2814755,0.06564663 0.89969856 1.4299767,0.1217024 1.0292553 1.3150582,0.01234483 0.22961041 1.401788,-0.012695158 0.61461985 1.4478456,-0.04067439 0.9284079 1.6524715,-0.025891319 1.0617592 1.5522408,0.07516306 -0.35938233 1.2975389,0.17374678 -0.44876292 1.2158722,0.16034226 -0.4658089 1.2657465,0.12426337 -0.41123196 1.3701117,0.12900284 -0.46935585 1.225922,0.012100048 -0.4286432 1.2556337
0.086711824 0.22562909 1.4340605,0.0915215 0.05601275 1.3959359,0.0991314 -0.0769375 1.3559681,0.07652552 -0.2844463 1.3210315,0.10004825 -0.25688335 1.3521761,0.17528999 -0.25399545 1.4694358,0.18045092 -0.00470905 1.5714085,0.27320492 0.20079722 1.554552,0.2500321 0.25061813 1.4784449,0.21510972 0.32389885 1.4113206,0.24418212 0.2861398 1.4666433,0.058961898 -0.24350333 1.3028144,0.00065917143 -0.16742621 1.2176775,0.042963523 0.10215987 1.2472448,0.13060556 0.3136547 1.2438526,0.15012072 0.4128005 1.2459811,0.16191427 0.4439663 1.1479534,0.16859898 0.41958883 1.2152857,0.1696617 0.22088194 1.4656453,0.120566234 0.56788015 1.2939401,0.06998432 0.90950793 1.434778,0.12736288 1.0368577 1.3171303,0.011912264 0.2299098 1.405579,-0.012749614 0.616356 1.4505713,-0.043676488 0.92835754 1.6597219,-0.028348587 1.0646346 1.5626377,0.07821914 -0.36116272 1.2997533,0.17598563 -0.45516184 1.2213745,0.15999465 -0.47161925 1.270878,0.12247497 -0.41524783 1.3742545,0.12989348 -0.47381932 1.2298075,0.013516008 -0.4278291 1.255387
0.084447645 0.22470623 1.4372853,0.08845509 0.055299446 1.4008659,0.096645914 -0.07689963 1.3601689,0.07684588 -0.2834551 1.3223484,0.099231854 -0.25616172 1.354309,0.17085654 -0.25187024 1.4732174,0.1786256 -0.0038349482 1.5756602,0.27480495 0.19891325 1.555261,0.24712688 0.24980369 1.4818058,0.20934251 0.31753814 1.4110639,0.24376918 0.2874256 1.4715294,0.05946228 -0.24258658 1.3042232,0.001655981 -0.16715807 1.2188259,0.0322128 0.10293728 1.249553,0.12837857 0.30971256 1.2416067,0.15668154 0.40637672 1.2425694,0.18245961 0.4343978 1.1466663,0.17596702 0.41305587 1.209764,0.16619235 0.21939163 1.4710014,0.13001825 0.5694801 1.3054812,0.080154344 0.8759479 1.5098109,0.12837237 1.0254061 1.4178205,0.010734841 0.22949864 1.406882,-0.012612205 0.6149359 1.4497205,-0.04724019 0.91963995 1.6666028,-0.033888392 1.0601654 1.5765225,0.07975553 -0.35963446 1.3002973,0.17584446 -0.45496547 1.2225169,0.1603331 -0.4705761 1.2722427,0.12433335 -0.4127317 1.3748418,0.12989636 -0.4731757 1.2316604,0.01444441 -0.42632294 1.2577008
0.08254883 0.23069765 1.4337189,0.08890537 0.059283227 1.3981233,0.09825429 -0.07491374 1.3591532,0.07842825 -0.2842419 1.3239715,0.101464845 -0.25615394 1.3555458,0.17556053 -0.24725668 1.4744376,0.17645292 -1.4945865E-05 1.5862628,0.27105138 0.20617434 1.5660672,0.2491434 0.25390732 1.4874394,0.21509777 0.32411933 1.415541,0.24259233 0.2805426 1.4638814,0.060408346 -0.24324071 1.3054011,-0.0007805154 -0.16735835 1.2206998,0.027531315 0.105598405 1.2544593,0.13659471 0.30824906 1.2392868,0.174918 0.4023578 1.2456195,0.1784965 0.41112846 1.1417568,0.19839692 0.3980647 1.1945648,0.16578613 0.22697732 1.4664987,0.10448898 0.61523837 1.4607742,0.04313878 0.9650994 1.5831628,0.09898251 1.0857495 1.4560176,0.0074900836 0.23405242 1.4041599,-0.01507204 0.6220869 1.4600577,-0.042183265 0.9435619 1.6601815,-0.031519547 1.0863441 1.5699282,0.08130523 -0.3615136 1.3026422,0.17843145 -0.45916873 1.2256515,0.16163145 -0.47477332 1.2756026,0.12423296 -0.4159 1.3787127,0.13157284 -0.4769171 1.2340367,0.015116535 -0.4279214 1.2583259
0.08533132 0.23192327 1.4326328,0.08903779 0.060569197 1.3983049,0.09660016 -0.07305819 1.358124,0.0771665 -0.28191912 1.3228092,0.10108771 -0.25384745 1.353567,0.17919788 -0.24352407 1.4693664,0.19077766 0.0003297329 1.5864522,0.28387463 0.2074314 1.5773546,0.25643912 0.26145574 1.5050372,0.22920832 0.2921783 1.4074516,0.24398549 0.27973926 1.4762973,0.058188636 -0.24107412 1.3051517,-0.007833961 -0.16680002 1.2231334,0.01983032 0.10521895 1.2598519,0.15428944 0.29019403 1.2341307,0.21531197 0.37041724 1.2467712,0.2125525 0.359909 1.1432774,0.22352743 0.34740502 1.1475034,0.16960956 0.22786453 1.4619925,0.099703595 0.61380833 1.4584548,0.036881924 0.9577536 1.5936406,0.07666069 1.0854199 1.467903,0.009333923 0.23558322 1.4061579,-0.015369602 0.6227014 1.4613867,-0.03999182 0.9445568 1.6596161,-0.038509898 1.0885432 1.5713838,0.07984855 -0.3589005 1.3010769,0.17598993 -0.4596916 1.2276926,0.1600043 -0.47285926 1.278472,0.12396673 -0.40927413 1.3789008,0.12942478 -0.47710603 1.2375939,0.013413787 -0.42742997 1.26111
0.084050186 0.22674915 1.4300774,0.086523205 0.05672933 1.3967007,0.092859514 -0.07604015 1.3576756,0.07415594 -0.28362992 1.3256881,0.09811828 -0.25528383 1.3555003,0.18106347 -0.23726565 1.4653823,0.18013895 0.023591548 1.5285879,0.2798379 0.21286248 1.4579761,0.25253516 0.24469198 1.3743765,0.221113 0.25761002 1.275076,0.24671692 0.24150792 1.3319762,0.054927066 -0.24346626 1.3078839,-0.012584098 -0.17287362 1.225574,0.007271696 0.09745008 1.261972,0.15096486 0.27102086 1.2263656,0.22833008 0.3206359 1.2675252,0.22442037 0.315765 1.1645541,0.22357053 0.31191888 1.1330962,0.16780081 0.22237943 1.4585421,0.08936641 0.6029444 1.4439081,0.023051694 0.94145536 1.5821353,0.0556292 1.0681553 1.4556636,0.008528568 0.23068953 1.4044096,-0.015987573 0.6153924 1.4520885,-0.038568765 0.9286194 1.6579857,-0.041240893 1.0707641 1.5695852,0.07691163 -0.3602133 1.3051351,0.17277329 -0.45808506 1.2303622,0.1586548 -0.47122377 1.2811911,0.12402987 -0.408504 1.3813345,0.12736428 -0.47647813 1.2415409,0.011791907 -0.43008736 1.2677264
0.082285434 0.21385378 1.4281558,0.08095172 0.04709217 1.3956946,0.084747866 -0.08252771 1.3552903,0.06960396 -0.28597796 1.3217567,0.09349032 -0.25807655 1.3505615,0.18306229 -0.24313597 1.4519826,0.15168022 0.017528191 1.4699788,0.25853124 0.17564324 1.3587669,0.25550237 0.23059574 1.2854185,0.25852215 0.20715997 1.1852674,0.23532142 0.20048712 1.2355673,0.04935371 -0.24678446 1.3054883,-0.014278293 -0.18089807 1.2200801,-0.01591177 0.08491823 1.2552755,0.16420393 0.21094483 1.2139941,0.21939102 0.20778926 1.2958059,0.27975613 0.23673362 1.2199869,0.27552345 0.21019328 1.194388,0.1648396 0.20807515 1.4544504,0.09609392 0.5829481 1.4449921,0.039010737 0.9180597 1.5761108,0.062028166 1.0387143 1.4467248,0.00784272 0.21906462 1.4044448,-0.015593862 0.5974417 1.440694,-0.02526284 0.893255 1.6596894,-0.03288977 1.0353065 1.577802,0.073186055 -0.3607203 1.300492,0.17350847 -0.45584536 1.2348921,0.15697084 -0.468103 1.2840595,0.11582055 -0.40557152 1.3787757,0.12881301 -0.47469366 1.2435286,0.013185874 -0.43136513 1.2614475
0.08058886 0.21282147 1.4258176,0.07880982 0.046334267 1.3939137,0.08219405 -0.08304779 1.3537071,0.06809882 -0.28618962 1.3206301,0.09200393 -0.2581595 1.3491278,0.18283015 -0.24317655 1.4490169,0.15443756 0.01778683 1.4556746,0.27482393 0.15241143 1.3293574,0.26739812 0.23673138 1.2946116,0.22530061 0.2059058 1.2061809,0.22210409 0.25062466 1.3020818,0.04749995 -0.24723333 1.3045268,-0.017887611 -0.18337443 1.2193054,-0.017339768 0.082618415 1.2481765,0.18350092 0.16055489 1.1898738,0.2621615 0.16214512 1.2491713,0.28666902 0.17582476 1.1522287,0.28213567 0.13300657 1.1560675,0.16317996 0.20704421 1.4513602,0.09534426 0.5813112 1.445565,0.040165033 0.91611797 1.5760677,0.059571907 1.0340352 1.4441278,0.0061128363 0.21803106 1.4027847,-0.01849603 0.5957441 1.4363558,-0.024297003 0.8834535 1.6647333,-0.033160936 1.027332 1.5869824,0.07196751 -0.36077145 1.299473,0.17210048 -0.4555633 1.23388,0.15580952 -0.46772432 1.2830275,0.11491417 -0.40522128 1.3775371,0.1275867 -0.47447443 1.2427021,0.012156434 -0.43152058 1.2608951
0.0767245 0.21487239 1.4151156,0.08087268 0.050384104 1.3755851,0.08486087 -0.0805901 1.3419409,0.06877345 -0.28459093 1.3188745,0.0920723 -0.2555096 1.3466763,0.16808698 -0.23536488 1.4571378,0.20019282 -0.008357629 1.584192,0.2872727 0.18977556 1.6236817,0.25639224 0.2700202 1.6544962,0.25684673 0.21177627 1.5701627,0.23757249 0.2838434 1.678871,0.04938979 -0.2463073 1.3001132,-0.027494874 -0.18708518 1.2217433,-0.023672687 0.07981005 1.2308218,0.19058721 0.08945569 1.170557,0.2865476 0.06795369 1.1696863,0.29005116 0.06297028 1.0691274,0.28424603 0.04259962 1.146813,0.15909594 0.21069328 1.4411489,0.095561475 0.58506614 1.442541,0.03344551 0.918682 1.5711519,0.048054013 1.0399144 1.4420581,0.002446547 0.21864086 1.3916403,-0.018136276 0.59443074 1.4389879,-0.044799358 0.8897485 1.6547669,-0.05665472 1.0386863 1.5883901,0.07219913 -0.36007836 1.3017453,0.17060062 -0.45341867 1.2322044,0.15402588 -0.46746147 1.2806476,0.11411787 -0.40866148 1.3776482,0.1258219 -0.4718817 1.2400962,0.011336334 -0.42782754 1.260022
0.07817777 0.21564703 1.4155455,0.0826957 0.050288767 1.375912,0.08701169 -0.081352934 1.3420804,0.0710087 -0.28658825 1.3203697,0.0944782 -0.25713545 1.3480417,0.17276531 -0.23232813 1.4568214,0.20295562 0.002413824 1.5726072,0.2810142 0.2059814 1.6096256,0.2666244 0.2962916 1.6014868,0.2501279 0.31622338 1.5017636,0.25501913 0.32516915 1.6135073,0.051423535 -0.24826008 1.3013022,-0.023403898 -0.18841957 1.2204169,0.006358592 0.07825135 1.2118151,0.21921667 0.040817697 1.1531689,0.3019776 -0.0126605965 1.1611029,0.32923162 -0.054428376 1.072969,0.26491877 -0.045632683 1.1435337,0.16099793 0.21164598 1.4416795,0.10186575 0.588678 1.4484643,0.041610546 0.9255545 1.5747743,0.054645974 1.0431467 1.4409573,0.003495194 0.21925494 1.3919792,-0.018591387 0.5974125 1.4354697,-0.046098717 0.89602447 1.6498511,-0.05996224 1.0442892 1.5803335,0.07448847 -0.3625819 1.3036696,0.17108852 -0.45355237 1.2270795,0.1551103 -0.47009066 1.2752377,0.11737152 -0.41589594 1.3764728,0.12600988 -0.4720334 1.2348096,0.011811711 -0.42767566 1.2592394
0.081706464 0.21742861 1.4134798,0.085832074 0.05163318 1.3743653,0.09096263 -0.079395235 1.3374572,0.07512777 -0.28469867 1.3130119,0.09854409 -0.25554043 1.3411735,0.18171997 -0.23493846 1.447471,0.19453816 -0.0022974464 1.5714734,0.287935 0.19850747 1.5662245,0.26426363 0.2858338 1.5827259,0.24089302 0.29440358 1.4825691,0.23907112 0.2923195 1.4873226,0.055534005 -0.24607287 1.2943563,-0.019648187 -0.18598542 1.2136457,0.026130907 0.078787595 1.2025532,0.20652112 -0.040625386 1.1431956,0.28348917 -0.10272877 1.1482233,0.25681445 -0.11877285 1.0516748,0.2751919 -0.11708424 1.154732,0.16475543 0.21338426 1.4393823,0.10807865 0.591299 1.4524244,0.04620985 0.9276443 1.5811763,0.062227957 1.0451125 1.4471602,0.00681755 0.22107558 1.3901224,-0.018183859 0.5991901 1.4379946,-0.04863046 0.8963347 1.6551011,-0.058711246 1.0450144 1.5851448,0.07870927 -0.36059946 1.2953101,0.17580126 -0.45304027 1.2205936,0.15903303 -0.4691088 1.268745,0.120294124 -0.41374668 1.3692185,0.1304083 -0.47115794 1.2278781,0.01603329 -0.42568862 1.2504778
0.083748944 0.21770875 1.4082916,0.08790331 0.051907018 1.3695416,0.09248619 -0.079689845 1.3348777,0.07946086 -0.28505486 1.3100833,0.102080025 -0.25565726 1.3386104,0.18881333 -0.23395726 1.4417197,0.18732458 0.005577713 1.5522681,0.27869222 0.20298596 1.5109036,0.26153344 0.27812517 1.5610094,0.24259731 0.32759553 1.4724908,0.23267314 0.29259408 1.4435996,0.059715185 -0.24666575 1.291155,-0.013065491 -0.18837242 1.2070849,0.06662804 0.06721701 1.1829691,0.20698169 -0.101566955 1.1372409,0.250812 -0.19031513 1.1370257,0.2275922 -0.20766017 1.0398593,0.2439111 -0.20162572 1.1394198,0.1663397 0.2134288 1.435459,0.11263186 0.5913104 1.4552488,0.044982903 0.928222 1.5790521,0.06658591 1.0469797 1.447079,0.009273232 0.22156817 1.3837935,-0.018318495 0.59804654 1.4408824,-0.053955734 0.894951 1.6572444,-0.060436048 1.0446211 1.5891733,0.08420996 -0.36086085 1.2924044,0.18043706 -0.4521379 1.2153171,0.16352484 -0.4693046 1.2630103,0.12528522 -0.41627434 1.364858,0.13490243 -0.4700239 1.2221242,0.020987786 -0.42415804 1.2459059
0.0853023 0.21623518 1.4100312,0.08623325 0.051447615 1.3725576,0.08850372 -0.079120755 1.3379147,0.08024 -0.28250438 1.3085692,0.10222174 -0.2534801 1.3373814,0.19164294 -0.23008049 1.4363418,0.15499562 0.01753144 1.5129468,0.2566617 0.18499741 1.4135011,0.24980813 0.253497 1.4733423,0.22619183 0.3315141 1.4114363,0.2061635 0.29775167 1.3969494,0.059583575 -0.24446324 1.2908578,-0.008348524 -0.18815334 1.2029182,0.086017676 0.059429422 1.1722901,0.1899872 -0.13397901 1.1364623,0.22899602 -0.2174362 1.1024188,0.20159274 -0.22833541 1.006229,0.20297676 -0.2182937 1.0514395,0.16765422 0.21090236 1.4355277,0.11137191 0.5856216 1.420435,0.04422462 0.91260993 1.5615666,0.05566858 1.0336397 1.4322889,0.011041954 0.22104397 1.3870399,-0.01816571 0.5955013 1.4363279,-0.047398433 0.88172036 1.6629342,-0.058243968 1.0283134 1.5918665,0.08659706 -0.3571508 1.2892036,0.1815181 -0.44540703 1.2093899,0.16643359 -0.46305168 1.2570584,0.13043898 -0.41179672 1.3595185,0.13689314 -0.464052 1.2173189,0.02375453 -0.42084855 1.2444625
0.08805867 0.21943855 1.4060631,0.089999974 0.05321984 1.371792,0.09303115 -0.078515455 1.3394225,0.085620776 -0.28323776 1.3130821,0.10815627 -0.25350863 1.3410592,0.20520484 -0.22589718 1.4322435,0.15247715 0.020352647 1.5077162,0.24473047 0.18093869 1.3877621,0.24180406 0.24983871 1.4480637,0.2258968 0.34244165 1.4063629,0.20198813 0.29933578 1.3867196,0.06415788 -0.24544972 1.2952543,-0.0021839663 -0.19063061 1.2044429,0.091343686 0.05769897 1.1678337,0.1837881 -0.14432953 1.1440325,0.21802473 -0.23301446 1.1177272,0.19426325 -0.25204796 1.0213798,0.18894361 -0.22332683 1.0463053,0.17136109 0.21548921 1.4299365,0.11570233 0.5917386 1.4497256,0.047000237 0.92834866 1.5699644,0.061955474 1.0389025 1.4309741,0.012941219 0.22299984 1.3845353,-0.004169654 0.59965336 1.4353324,-0.024773642 0.88989806 1.6603193,-0.033144604 1.0360627 1.5864681,0.09212174 -0.3584302 1.2945589,0.18389833 -0.43967646 1.2032037,0.16928585 -0.46220887 1.2491844,0.13627873 -0.42155623 1.3578273,0.13883856 -0.45826104 1.2100507,0.026749551 -0.4158465 1.2443124
0.09154339 0.22407557 1.4035007,0.090784855 0.056365013 1.3712184,0.091662385 -0.076711655 1.3406774,0.08355129 -0.28268898 1.3141351,0.106051475 -0.25287056 1.3425316,0.20840296 -0.22172639 1.4278685,0.15617993 0.022258729 1.5157851,0.24586523 0.17884813 1.3864148,0.22353 0.26024038 1.4234841,0.21412322 0.36123362 1.4031813,0.20574462 0.30086735 1.3870207,0.062329944 -0.2445696 1.2959481,-0.0046557747 -0.18855411 1.2052546,0.08772415 0.06266034 1.1733841,0.17970014 -0.14132224 1.1512932,0.21548238 -0.23194417 1.1323487,0.19057819 -0.24186519 1.0342692,0.19769926 -0.22595556 1.0556408,0.17499495 0.21887313 1.428567,0.12054687 0.5965926 1.4638152,0.04963307 0.9395505 1.5710647,0.072694175 1.0477506 1.4299091,0.016291447 0.22876683 1.3808972,0.0012749638 0.60699135 1.4382007,-0.022032456 0.9016559 1.6609521,-0.026030136 1.0484437 1.5856924,0.08995106 -0.3583875 1.2955859,0.18463755 -0.4301791 1.1978911,0.17134282 -0.456363 1.242711,0.13759005 -0.42396143 1.3546903,0.1401706 -0.45114905 1.2038995,0.026080482 -0.41548395 1.2418971
0.09280867 0.21952109 1.4044819,0.09026068 0.053689748 1.3707759,0.0894279 -0.07812345 1.3402679,0.08120482 -0.28228804 1.3144644,0.10299752 -0.2527275 1.3429817,0.20291235 -0.22344603 1.4298694,0.15429157 0.021771744 1.5087702,0.24532613 0.17969681 1.3855541,0.22384642 0.2627979 1.4168113,0.21415892 0.36372218 1.4017291,0.20789775 0.30098397 1.3837227,0.06070977 -0.24449885 1.2958697,-0.003771644 -0.18810073 1.2051767,0.08514942 0.06171471 1.1730641,0.18306726 -0.13717921 1.1507815,0.2148724 -0.22487372 1.1196088,0.19309214 -0.24135187 1.0226265,0.2070011 -0.2201151 1.0576377,0.17492853 0.21290308 1.4308342,0.11691589 0.5880126 1.418459,0.03682889 0.9234146 1.5316826,0.059529886 1.0336813 1.3941731,0.018757582 0.22548884 1.380719,0.0014415402 0.600711 1.4338595,-0.027593846 0.8882761 1.6596408,-0.029842561 1.0331813 1.5839292,0.08766417 -0.3573832 1.2964693,0.18130466 -0.42252034 1.1953505,0.17036156 -0.4500298 1.2394274,0.13888624 -0.4219465 1.3520465,0.13822949 -0.44509372 1.2019691,0.025045402 -0.41499427 1.2435813
0.094036646 0.22006609 1.402903,0.093474105 0.05368921 1.367422,0.094947964 -0.07778028 1.3326353,0.081074044 -0.28334367 1.3124135,0.10476269 -0.25343582 1.3394103,0.20469813 -0.22691268 1.4282389,0.15231249 0.01960273 1.5051911,0.24537578 0.18052979 1.385379,0.22854728 0.26429906 1.4190013,0.21206275 0.3642183 1.4000092,0.20724733 0.30364016 1.3877802,0.0605978 -0.24537137 1.2935592,-0.010162033 -0.18980405 1.2062037,0.07812533 0.06172359 1.174156,0.17929156 -0.13474834 1.1377742,0.21176963 -0.22513847 1.1143428,0.18884407 -0.2515885 1.0193068,0.190884 -0.21486656 1.0367758,0.17751315 0.21472442 1.4266275,0.11338676 0.5903972 1.4486126,0.04039833 0.9326381 1.5517712,0.060058117 1.0342255 1.4061521,0.018762201 0.2248829 1.3815095,-0.007576732 0.60180604 1.432961,-0.03323238 0.88975495 1.6617404,-0.042382356 1.0351425 1.5856382,0.08515356 -0.35939154 1.2960625,0.1777989 -0.4235316 1.1922314,0.16749868 -0.45172527 1.2363634,0.13754672 -0.4248915 1.350362,0.13462919 -0.44635227 1.1992652,0.0214727 -0.4167368 1.243167
0.093436666 0.22609559 1.4031894,0.093667015 0.058754623 1.3673034,0.09528735 -0.073867664 1.3337005,0.08042319 -0.28056023 1.3128717,0.10457395 -0.25063676 1.3399316,0.204252 -0.22176522 1.4295797,0.16164407 0.025172606 1.5160822,0.25517404 0.1902404 1.3998488,0.23191456 0.27319708 1.4331686,0.21617092 0.3721666 1.4066734,0.20809579 0.30910844 1.389886,0.059815083 -0.24222997 1.2941744,-0.0144447945 -0.18694288 1.2084723,0.057130482 0.07203677 1.1807746,0.17987965 -0.11167158 1.1366088,0.21518151 -0.20328125 1.1206708,0.20010562 -0.24968787 1.0312262,0.1940485 -0.19769327 1.0393018,0.17756785 0.22118631 1.426622,0.11527358 0.5981704 1.4652523,0.04411286 0.9431865 1.5682538,0.06559491 1.0460917 1.422491,0.017571874 0.2305225 1.3820592,0.0016713142 0.609781 1.4375813,-0.022620466 0.90279806 1.6636548,-0.03110833 1.0493087 1.5874808,0.0841223 -0.3570333 1.2961708,0.17604943 -0.4219691 1.190838,0.16697139 -0.44976354 1.235873,0.1388093 -0.42136228 1.3507206,0.13308413 -0.44538128 1.1991566,0.019773066 -0.41639185 1.2451786
0.09473981 0.23015758 1.4021298,0.09433809 0.06291638 1.3653752,0.09461199 -0.07025027 1.3336564,0.07972463 -0.27697277 1.3120943,0.10486812 -0.24710387 1.3383397,0.21929257 -0.21341 1.4061406,0.19554439 0.027886704 1.5136575,0.2533219 0.21479227 1.4074317,0.23146322 0.28929576 1.457563,0.2348215 0.39150637 1.4403154,0.2050522 0.32219645 1.3886007,0.05819351 -0.23859349 1.29451,-0.018980209 -0.1835243 1.2111802,0.04646455 0.077829406 1.190058,0.18264414 -0.09118426 1.1291653,0.23312998 -0.17689812 1.1318035,0.20508254 -0.19745296 1.0359776,0.20924377 -0.169707 1.0240303,0.1796746 0.2254346 1.4226921,0.11616126 0.60092944 1.4737772,0.04345005 0.9473063 1.5716677,0.06493895 1.0490518 1.424982,0.018150374 0.23441651 1.383588,-0.007400207 0.6127165 1.4432427,-0.033408746 0.9101895 1.6635419,-0.043299463 1.0562036 1.5864072,0.08303878 -0.3533598 1.2947443,0.17285724 -0.419608 1.1883006,0.16582172 -0.44623888 1.2344236,0.14081803 -0.41498157 1.3493263,0.1306566 -0.44361624 1.1987202,0.01827123 -0.41549432 1.2476342
0.09635562 0.22622274 1.402396,0.09279526 0.059855863 1.3679074,0.091527015 -0.07186082 1.3346356,0.07646967 -0.2767658 1.311067,0.10217157 -0.24740233 1.336701,0.21889728 -0.21580769 1.3993045,0.1964227 0.029585525 1.4918672,0.25478742 0.20030469 1.3643538,0.24492563 0.27432525 1.4176178,0.24355683 0.37039667 1.4545304,0.20306715 0.29777128 1.3808597,0.054494627 -0.23850363 1.2947843,-0.020834558 -0.18212034 1.2120845,0.033603087 0.07991114 1.1943808,0.18844771 -0.07585204 1.1517695,0.25472045 -0.14838366 1.1417239,0.23197654 -0.15615855 1.0434495,0.22547328 -0.16877314 1.1333754,0.18019678 0.2199115 1.424185,0.120751664 0.596298 1.4390466,0.041610792 0.93834746 1.5368161,0.061802022 1.0443294 1.394672,0.020752355 0.23191386 1.3827478,-0.009644406 0.6075559 1.4382238,-0.041896395 0.8993944 1.6605282,-0.049480546 1.0440056 1.5831558,0.079358764 -0.35234207 1.2927781,0.16923544 -0.41946903 1.188638,0.16242944 -0.44500065 1.2349465,0.13717845 -0.41183332 1.3482807,0.12755606 -0.4434541 1.1994244,0.015704036 -0.4155502 1.2472444
